date,price_sll,sl_minimum_wages,fuel_price_liter,usd_price,exchange_rate,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,rqm,month,year,pop_region,region_eastern,region_north western,region_northern,region_southern,commodity_rice (imported),commodity_fish (bonga),commodity_oil (palm),period_quarterly,pandemics,season_encoded,km_from_city
2/15/2013,50000.0,600000,18000,0.8899,4323.4038,128.44,110.464,299.65,314.0,1423.99,1424.76,115.565,95.7173,99.9468,2,2013,1369682,0,0,0,1,0,0,0,1,0,0,417
2/15/2013,50000.0,600000,18000,0.7869,4323.4038,145.69,153.59,293.429,403.0,544.36,676.65,95.02,73.4882,80.7334,2,2013,1434752,0,0,1,0,0,0,0,1,0,0,417
2/15/2013,50000.0,600000,18000,3.205,4323.4038,2.63,5.533,12.675,52.0,545.67,655.74,72.417,36.3746,83.4668,2,2013,1548233,1,0,0,0,0,1,0,1,0,0,417
2/15/2013,50000.0,600000,18000,1.5081,4323.4038,228.38,233.581,573.593,545.0,936.51,1015.52,97.82,105.1437,92.296,2,2013,1434752,0,0,1,0,0,1,0,1,0,0,417
2/15/2013,45000.0,600000,21000,1.5613,4323.4038,113.26,165.628,625.664,577.0,1735.2,1746.76,69.311,108.1989,99.3421,2,2013,1434752,0,0,1,0,0,0,1,1,0,0,417
2/15/2013,45000.0,600000,21000,1.6059,4323.4038,3.02,5.632,19.443,27.0,431.58,423.69,75.445,80.554,101.8193,2,2013,1548233,1,0,0,0,0,0,1,1,0,0,417
2/15/2013,45000.0,600000,21000,2.3425,3.86285,1.94,2.561,17.824,16.0,439.82,336.88,91.805,105.1423,129.6768,2,2013,912646,0,1,0,0,0,1,0,1,0,0,417
2/15/2013,45000.0,600000,21000,2.6422,4323.4038,9.91,35.994,45.65,89.0,95.56,147.44,36.364,56.452,67.047,2,2013,912646,0,1,0,0,0,0,1,1,0,0,417
3/15/2013,45000.0,600000,21000,0.491,4323.4038,121.02,197.953,364.309,420.0,638.3,779.77,62.095,87.0108,82.0868,3,2013,1369682,0,0,0,1,0,1,0,1,0,0,417
3/15/2013,45000.0,600000,21000,0.9368,4323.4038,160.5,114.341,309.368,335.0,524.42,599.17,138.681,92.5294,87.7288,3,2013,1369682,0,0,0,1,0,0,0,1,0,0,417
3/15/2013,45000.0,600000,19500,3.0385,4323.4038,66.65,50.081,121.896,116.0,150.06,165.61,130.079,104.3607,91.1497,3,2013,1372462,0,0,0,0,0,0,1,1,0,0,417
3/15/2013,50000.0,600000,19500,1.0427,4323.4038,7.59,16.167,18.071,37.0,32.1,54.2,59.485,59.8972,65.5782,3,2013,1372462,0,0,0,0,0,1,0,1,0,0,417
3/15/2013,50000.0,600000,19500,1.4758,4323.4038,2.88,3.972,7.516,9.0,92.08,74.01,87.816,92.3477,121.4999,3,2013,1434752,0,0,1,0,0,1,0,1,0,0,417
3/15/2013,40000.0,800000,30000,1.1905,4323.4038,267.27,218.537,816.396,676.0,1492.87,1461.95,121.799,120.5338,102.1003,3,2013,1548233,1,0,0,0,0,0,1,1,0,0,300
3/15/2013,40000.0,600000,10000,0.772,4323.4038,1.12,1.621,4.022,5.0,201.61,165.48,92.379,90.771,120.5873,3,2013,1434752,0,0,1,0,0,0,0,1,0,0,209
3/15/2013,40000.0,600000,10000,2.7322,4323.4038,350.1,208.949,673.283,591.0,1167.46,1119.3,165.974,113.6585,104.2646,3,2013,1369682,0,0,0,1,0,0,1,1,0,0,209
3/15/2013,40000.0,600000,10000,0.773,3.86285,2.33,6.633,10.0,45.0,649.33,592.89,63.037,36.6673,109.3623,3,2013,912646,0,1,0,0,0,0,0,1,0,0,209
3/15/2013,40000.0,600000,10000,1.0721,4323.4038,152.78,144.753,515.013,457.0,1923.68,1804.61,105.36,112.3938,106.5619,3,2013,1548233,1,0,0,0,0,1,0,1,0,0,209
3/15/2013,50000.0,600000,15000,0.8743,4323.4038,4.29,7.571,13.0,18.0,20.87,28.18,73.92,81.9395,80.8549,3,2013,1372462,0,0,0,0,0,0,0,1,0,0,209
3/15/2013,50000.0,600000,15000,2.6422,4323.4038,9.91,35.994,45.65,89.0,95.56,147.44,36.364,56.452,67.047,3,2013,912646,0,1,0,0,0,0,1,1,0,0,209
3/15/2013,50000.0,600000,15000,1.3271,4323.4038,53.8,79.504,184.807,193.0,228.04,292.81,69.58,95.9766,78.6105,3,2013,1434752,0,0,1,0,0,0,1,1,0,0,209
3/15/2013,50000.0,600000,15000,0.8247,4323.4038,211.44,186.665,472.513,500.0,798.37,902.73,112.924,94.636,88.5666,3,2013,1548233,1,0,0,0,0,0,0,1,0,0,209
3/15/2013,50000.0,600000,15000,2.3425,3.86285,1.94,2.561,17.824,16.0,439.82,336.88,91.805,105.1423,129.6768,3,2013,912646,0,1,0,0,0,1,0,1,0,0,209
4/15/2013,50000.0,600000,15000,3.0385,4323.4038,66.65,50.081,121.896,116.0,150.06,165.61,130.079,104.3607,91.1497,4,2013,1372462,0,0,0,0,0,0,1,2,0,0,209
4/15/2013,50000.0,600000,18000,2.3425,3.86285,1.94,2.561,17.824,16.0,439.82,336.88,91.805,105.1423,129.6768,4,2013,912646,0,1,0,0,0,1,0,2,0,0,209
4/15/2013,50000.0,600000,18000,0.8743,4323.4038,4.29,7.571,13.0,18.0,20.87,28.18,73.92,81.9395,80.8549,4,2013,1372462,0,0,0,0,0,0,0,2,0,0,209
4/15/2013,50000.0,600000,18000,1.718,4323.4038,38.62,73.701,173.957,197.0,318.66,392.4,55.419,88.7766,81.6756,4,2013,1434752,0,0,1,0,0,1,0,2,0,0,209
4/15/2013,50000.0,600000,18000,0.9242,4323.4038,190.49,141.255,412.957,424.0,853.33,936.11,133.664,97.539,91.2511,4,2013,1369682,0,0,0,1,0,0,0,2,0,0,209
4/15/2013,50000.0,600000,18000,1.0427,4323.4038,7.59,16.167,18.071,37.0,32.1,54.2,59.485,59.8972,65.5782,4,2013,1372462,0,0,0,0,0,1,0,2,0,0,209
4/15/2013,50000.0,600000,18000,1.3326,4323.4038,295.69,202.456,603.904,512.0,1283.28,1250.95,144.94,117.5933,102.5639,4,2013,1369682,0,0,0,1,0,0,1,2,0,0,209
4/15/2013,45000.0,600000,21000,1.3351,4323.4038,110.85,104.86,266.418,315.0,527.43,636.0,105.453,84.9827,83.1941,4,2013,1434752,0,0,1,0,0,0,1,2,0,0,209
4/15/2013,45000.0,600000,21000,0.761,4323.4038,19.93,21.98,33.164,37.0,64.63,74.36,92.394,90.9413,88.4669,4,2013,1434752,0,0,1,0,0,0,0,2,0,0,209
4/15/2013,45000.0,600000,21000,0.773,3.86285,2.33,6.633,10.0,45.0,649.33,592.89,63.037,36.6673,109.3623,4,2013,912646,0,1,0,0,0,0,0,2,0,0,209
4/15/2013,45000.0,600000,21000,1.1543,4323.4038,61.88,46.023,205.547,199.0,1103.58,1117.75,131.084,103.0322,98.7441,4,2013,1548233,1,0,0,0,0,1,0,2,0,0,209
4/15/2013,45000.0,600000,21000,2.6422,4323.4038,9.91,35.994,45.65,89.0,95.56,147.44,36.364,56.452,67.047,4,2013,912646,0,1,0,0,0,0,1,2,0,0,209
4/15/2013,45000.0,600000,21000,0.491,4323.4038,121.02,197.953,364.309,420.0,638.3,779.77,62.095,87.0108,82.0868,4,2013,1369682,0,0,0,1,0,1,0,2,0,0,209
4/15/2013,50000.0,600000,19500,1.2364,4323.4038,110.05,158.731,523.036,578.0,1765.45,1707.45,70.267,90.6339,103.3773,4,2013,1548233,1,0,0,0,0,0,1,2,0,0,209
4/15/2013,50000.0,600000,19500,0.8247,4323.4038,211.44,186.665,472.513,500.0,798.37,902.73,112.924,94.636,88.5666,4,2013,1548233,1,0,0,0,0,0,0,2,0,0,209
5/15/2013,50000.0,600000,19500,0.8038,4323.4038,86.14,88.577,296.213,367.0,1090.68,1171.94,97.4,81.2387,93.1249,5,2013,1434752,0,0,1,0,0,0,0,2,0,0,209
5/15/2013,7000.0,21000,4000,0.8668,4323.4038,0.49,0.794,2.005,2.0,54.77,33.5,94.746,96.9557,148.8928,5,2013,1369682,0,0,0,1,0,1,0,2,0,0,300
5/15/2013,7000.0,21000,4000,1.2083,4323.4038,1.63,1.855,8.793,8.0,330.75,324.91,96.757,106.5922,101.7435,5,2013,1548233,1,0,0,0,0,0,1,2,0,0,300
5/15/2013,7000.0,21000,4000,2.2949,4323.4038,63.23,58.286,116.867,137.0,156.8,224.06,107.81,86.2065,71.2618,5,2013,912646,0,1,0,0,0,1,0,2,0,0,300
5/15/2013,7000.0,21000,4000,0.9456,4323.4038,67.12,165.423,283.548,368.0,493.25,669.98,42.317,77.5932,74.0098,5,2013,1372462,0,0,0,0,0,0,0,2,0,0,300
5/15/2013,7000.0,21000,4000,1.3351,4323.4038,110.85,104.86,266.418,315.0,527.43,636.0,105.453,84.9827,83.1941,5,2013,1434752,0,0,1,0,0,0,1,2,0,0,300
5/15/2013,7000.0,21000,4000,3.0385,4323.4038,66.65,50.081,121.896,116.0,150.06,165.61,130.079,104.3607,91.1497,5,2013,1372462,0,0,0,0,0,0,1,2,0,0,300
5/15/2013,7000.0,21000,4000,1.0427,4323.4038,7.59,16.167,18.071,37.0,32.1,54.2,59.485,59.8972,65.5782,5,2013,1372462,0,0,0,0,0,1,0,2,0,0,300
5/15/2013,7000.0,21000,4000,0.7565,4323.4038,52.04,124.959,228.527,311.0,467.7,642.18,43.889,74.398,73.2457,5,2013,912646,0,1,0,0,0,0,0,2,0,0,300
5/15/2013,7000.0,21000,4000,0.8038,4323.4038,3.29,26.663,11.261,57.0,20.79,73.88,26.19,31.7173,36.7119,5,2013,1369682,0,0,0,1,0,0,0,2,0,0,300
5/15/2013,7000.0,21000,4000,3.1583,4323.4038,3.43,8.911,16.947,71.0,464.19,647.64,60.585,33.1746,72.1054,5,2013,1548233,1,0,0,0,0,1,0,2,0,0,300
5/15/2013,7000.0,21000,4000,1.2608,4323.4038,66.45,101.358,182.649,228.0,270.28,378.33,67.181,80.9221,72.1745,5,2013,912646,0,1,0,0,0,0,1,2,0,0,300
5/15/2013,9527.0,21000,5000,1.6154,4323.4038,2.74,4.058,5.356,9.0,10.12,14.75,85.441,81.1723,81.2832,5,2013,1369682,0,0,0,1,0,0,1,2,0,0,300
5/15/2013,40000.0,800000,30000,1.4558,4323.4038,88.99,102.243,283.617,330.0,1053.61,1163.11,87.642,86.3398,90.666,5,2013,1434752,0,0,1,0,0,1,0,2,0,0,209
5/15/2013,40000.0,800000,30000,0.7092,4323.4038,1.65,4.487,7.58,13.0,31.94,31.07,70.087,75.9788,102.1201,5,2013,1548233,1,0,0,0,0,0,0,2,0,0,209
6/15/2013,40000.0,800000,30000,0.2713,4323.4038,234.4412,191.1497,500.8627,505.6993,815.2451,898.0588,122.0706,99.0621,90.8801,6,2013,1434752,0,0,1,0,0,1,0,2,0,1,209
6/15/2013,40000.0,800000,30000,0.528,4323.4038,151.0638,130.3466,503.3032,496.7307,1269.2075,1356.8163,115.3068,101.297,93.5903,6,2013,1548233,1,0,0,0,0,1,0,2,0,1,209
6/15/2013,40000.0,800000,30000,0.2595,4323.4038,13.2835,8.7493,21.937,21.0399,113.2677,104.1869,132.977,102.8902,107.9526,6,2013,1369682,0,0,0,1,0,0,1,2,0,1,209
6/15/2013,40000.0,800000,30000,0.1322,4323.4038,31.2979,27.6034,108.4947,159.9793,926.0638,971.2895,111.3317,69.7113,95.3912,6,2013,1548233,1,0,0,0,0,0,0,2,0,1,24
6/15/2013,40000.0,800000,30000,0.2291,4323.4038,147.6064,131.8401,427.1011,409.8222,1328.8138,1433.3982,111.5217,104.1158,92.7543,6,2013,1548233,1,0,0,0,0,0,1,2,0,1,24
6/15/2013,40000.0,800000,30000,0.1259,4323.4038,108.2441,98.1039,268.9685,304.5241,542.4252,642.8349,109.8349,88.6954,84.6194,6,2013,1372462,0,0,0,0,0,1,0,2,0,1,24
6/15/2013,40000.0,800000,30000,0.1762,4323.4038,74.1811,110.0832,191.8425,247.3824,388.9291,506.0157,68.8034,78.4213,77.3095,6,2013,1372462,0,0,0,0,0,0,0,2,0,1,24
6/15/2013,40000.0,800000,30000,0.141,4323.4038,2.7843,10.7379,7.9902,18.8134,12.9118,25.3997,49.4622,62.4369,64.7231,6,2013,912646,0,1,0,0,0,0,0,2,0,1,24
6/15/2013,11500.0,500000,5000,0.2497,4323.4038,45.5882,36.4376,50.402,73.0324,60.9608,96.0219,122.083,72.7451,66.9303,6,2013,912646,0,1,0,0,0,0,1,2,0,1,300
6/15/2013,30000.0,600000,9000,3.0385,4323.4038,66.6494,50.0814,121.8961,116.3848,150.0649,165.6067,130.0791,104.3607,91.1497,6,2013,1372462,0,0,0,0,0,0,1,2,0,1,300
6/15/2013,30000.0,600000,9000,0.3948,4323.4038,0.7843,0.8471,2.8529,3.4931,234.0294,212.2415,98.9269,95.2554,109.8037,6,2013,912646,0,1,0,0,0,1,0,2,0,1,300
6/15/2013,30000.0,600000,9000,0.2791,4323.4038,156.7353,219.0124,680.8922,639.0833,1213.7549,1286.0108,72.1993,106.4412,94.4247,6,2013,1434752,0,0,1,0,0,0,1,2,0,1,300
6/15/2013,30000.0,600000,9000,0.8038,4323.4038,86.1436,88.5771,296.2128,366.9296,1090.6755,1171.9351,97.3995,81.2387,93.1249,6,2013,1434752,0,0,1,0,0,0,0,2,0,1,300
6/15/2013,30000.0,600000,9000,0.2729,4323.4038,2.6457,3.5273,9.7953,15.415,293.0236,313.3785,89.6611,77.8883,93.7056,6,2013,1369682,0,0,0,1,0,1,0,2,0,1,300
6/15/2013,40000.0,600000,10000,0.1684,4323.4038,1.0294,1.498,5.402,9.2288,375.2647,427.4092,92.7882,80.0986,88.0788,6,2013,1369682,0,0,0,1,0,0,0,2,0,1,300
7/15/2013,40000.0,600000,10000,0.9281,4323.4038,0.959,1.0342,3.4836,4.5721,251.7213,246.0637,98.7548,92.5301,102.2095,7,2013,1369682,0,0,0,1,0,0,0,3,0,1,300
7/15/2013,40000.0,600000,10000,0.7782,4323.4038,115.5039,123.0509,459.3543,402.8244,1172.3622,1124.41,94.1063,113.6935,104.2271,7,2013,1548233,1,0,0,0,0,0,0,3,0,1,300
7/15/2013,40000.0,600000,10000,1.974,4323.4038,24.2655,33.5776,38.4248,79.4324,71.7788,132.4059,75.8614,54.1468,57.4265,7,2013,912646,0,1,0,0,0,1,0,3,0,1,300
7/15/2013,40000.0,600000,10000,1.423,4323.4038,1.1311,1.9617,3.4426,4.6678,30.123,20.0489,88.0691,91.6474,133.5255,7,2013,1369682,0,0,0,1,0,0,1,3,0,1,300
7/15/2013,40000.0,600000,10000,2.9514,4323.4038,149.7638,134.4617,377.937,368.853,1213.8819,1160.7677,110.9723,102.3978,104.5367,7,2013,1548233,1,0,0,0,0,1,0,3,0,1,300
7/15/2013,40000.0,600000,10000,0.2713,4323.4038,234.4412,191.1497,500.8627,505.6993,815.2451,898.0588,122.0706,99.0621,90.8801,7,2013,1434752,0,0,1,0,0,1,0,3,0,1,300
7/15/2013,40000.0,600000,10000,0.8353,4323.4038,126.4712,5.9761,10.9204,11.8059,155.9204,145.6009,100.2177,95.939,106.632,7,2013,912646,0,1,0,0,0,0,0,3,0,1,300
7/15/2013,30000.0,600000,9000,0.2791,4323.4038,156.7353,219.0124,680.8922,639.0833,1213.7549,1286.0108,72.1993,106.4412,94.4247,7,2013,1434752,0,0,1,0,0,0,1,3,0,1,300
7/15/2013,40000.0,800000,30000,1.1601,4323.4038,97.0551,122.5454,275.9134,315.7793,1168.0157,1113.3892,80.0147,87.7629,104.8627,7,2013,1548233,1,0,0,0,0,0,1,3,0,1,209
7/15/2013,45000.0,800000,19500,0.1762,4323.4038,74.1811,110.0832,191.8425,247.3824,388.9291,506.0157,68.8034,78.4213,77.3095,7,2013,1372462,0,0,0,0,0,0,0,3,0,1,24
7/15/2013,40000.0,800000,30000,3.0385,4323.4038,66.6494,50.0814,121.8961,116.3848,150.0649,165.6067,130.0791,104.3607,91.1497,7,2013,1372462,0,0,0,0,0,0,1,3,0,1,24
7/15/2013,40000.0,800000,30000,0.1259,4323.4038,108.2441,98.1039,268.9685,304.5241,542.4252,642.8349,109.8349,88.6954,84.6194,7,2013,1372462,0,0,0,0,0,1,0,3,0,1,24
7/15/2013,40000.0,800000,30000,0.7955,4323.4038,227.6195,252.2097,644.6814,696.9475,1104.1062,1252.8726,90.4396,92.6068,88.22,7,2013,1434752,0,0,1,0,0,0,0,3,0,1,24
7/15/2013,40000.0,800000,30000,1.3148,4323.4038,67.5133,60.9844,143.469,146.9015,181.177,233.2006,109.8946,97.8124,78.6088,7,2013,912646,0,1,0,0,0,0,1,3,0,1,24
7/15/2013,30000.0,600000,9000,1.1137,4323.4038,1.3443,1.1956,3.2623,3.3077,116.9344,86.2784,102.399,99.6592,131.841,7,2013,1369682,0,0,0,1,0,1,0,3,0,1,24
8/15/2013,30000.0,600000,9000,1.4964,4323.4038,5.4365,5.3168,9.5249,10.5258,150.8453,137.8471,101.1603,95.1236,108.7916,8,2013,1434752,0,0,1,0,0,1,0,3,0,1,24
8/15/2013,30000.0,600000,9000,0.751,4323.4038,103.082,113.3295,338.1229,361.8727,1356.7787,1439.3538,91.3398,93.6135,94.3026,8,2013,912646,0,1,0,0,0,0,0,3,0,1,24
8/15/2013,30000.0,600000,9000,0.7732,4323.4038,1.9779,2.5265,8.4475,12.2385,311.3812,301.1716,92.7109,82.9531,103.281,8,2013,1434752,0,0,1,0,0,0,0,3,0,1,24
8/15/2013,40000.0,600000,10000,1.803,4323.4038,96.0984,111.0683,285.8033,326.0183,1226.0,1370.1432,87.1025,88.0319,89.5559,8,2013,912646,0,1,0,0,0,1,0,3,0,1,24
8/15/2013,40000.0,600000,10000,3.0385,4323.4038,66.6494,50.0814,121.8961,116.3848,150.0649,165.6067,130.0791,104.3607,91.1497,8,2013,1372462,0,0,0,0,0,0,1,3,0,1,24
8/15/2013,40000.0,600000,10000,0.1762,4323.4038,74.1811,110.0832,191.8425,247.3824,388.9291,506.0157,68.8034,78.4213,77.3095,8,2013,1372462,0,0,0,0,0,0,0,3,0,1,24
8/15/2013,40000.0,600000,10000,1.423,4323.4038,1.1311,1.9617,3.4426,4.6678,30.123,20.0489,88.0691,91.6474,133.5255,8,2013,1369682,0,0,0,1,0,0,1,3,0,1,24
8/15/2013,40000.0,600000,10000,0.8449,4323.4038,69.221,67.3403,158.1768,162.1888,218.8011,270.4361,102.5997,97.67,81.5876,8,2013,1369682,0,0,0,1,0,0,0,3,0,1,24
8/15/2013,40000.0,600000,10000,1.4081,4323.4038,62.0164,120.3251,187.0574,248.6601,266.8934,380.5489,53.474,76.1839,70.8985,8,2013,1548233,1,0,0,0,0,0,1,3,0,1,24
8/15/2013,40000.0,600000,10000,1.3429,4323.4038,215.7623,239.6221,530.959,600.1292,1236.8934,1445.1503,90.2462,88.663,85.6883,8,2013,912646,0,1,0,0,0,0,1,3,0,1,24
8/15/2013,40000.0,600000,10000,0.2791,4323.4038,156.7353,219.0124,680.8922,639.0833,1213.7549,1286.0108,72.1993,106.4412,94.4247,8,2013,1434752,0,0,1,0,0,0,1,3,0,1,24
8/15/2013,40000.0,600000,10000,0.6635,4323.4038,124.7182,110.9169,284.8343,329.9077,517.8729,626.5831,111.9062,86.7395,82.9229,8,2013,1372462,0,0,0,0,0,1,0,3,0,1,24
8/15/2013,10516.0,500000,5500,0.7847,4323.4038,43.2873,78.8849,174.8343,204.0538,260.0,344.5247,57.5637,86.3494,76.1583,8,2013,1369682,0,0,0,1,0,1,0,3,0,1,300
8/15/2013,30000.0,600000,9000,0.7782,4323.4038,115.5039,123.0509,459.3543,402.8244,1172.3622,1124.41,94.1063,113.6935,104.2271,8,2013,1548233,1,0,0,0,0,0,0,3,0,1,209
8/15/2013,30000.0,600000,9000,2.9514,4323.4038,149.7638,134.4617,377.937,368.853,1213.8819,1160.7677,110.9723,102.3978,104.5367,8,2013,1548233,1,0,0,0,0,1,0,3,0,1,209
9/15/2013,17000.0,800000,21000,0.2791,4323.4038,156.7353,219.0124,680.8922,639.0833,1213.7549,1286.0108,72.1993,106.4412,94.4247,9,2013,1434752,0,0,1,0,0,0,1,3,0,1,300
9/15/2013,30000.0,600000,9000,1.423,4323.4038,1.1311,1.9617,3.4426,4.6678,30.123,20.0489,88.0691,91.6474,133.5255,9,2013,1369682,0,0,0,1,0,0,1,3,0,1,300
9/15/2013,30000.0,600000,9000,1.803,4323.4038,96.0984,111.0683,285.8033,326.0183,1226.0,1370.1432,87.1025,88.0319,89.5559,9,2013,912646,0,1,0,0,0,1,0,3,0,1,300
9/15/2013,30000.0,600000,9000,0.1431,4323.4038,6.0718,7.8265,9.6022,12.7718,146.5083,128.3418,86.3198,86.081,113.1316,9,2013,912646,0,1,0,0,0,0,0,3,0,1,209
